compnumber,longname,shortname,status,countrycode,region,cik,mic,ticker,exchange,country
38783,US Ecology Inc (New),US Ecology Inc (New),Active,USA,North America,1783400.0,7.5.3,ECOL,NMS,USA
129141,China Resources Cement Holdings Ltd.,China Resources Cement Holdi,Active,CYM,Latin America,,8.5.1,CARC Y,NBB,HKG
129148,TOKAI Corp,TOKAI Corp,Active,JPN,Asia Pacific,,7.5.3,,,JPN
128636,United Company RUSAL Plc,United Co RUSAL Plc,Active,GBR,Europe,,8.2.3,URSS F,NBB,CYP
112334,DHT Holdings Inc,DHT Holdings Inc,Active,MHL,Asia Pacific,1331284.0,9.1.3,DHT,NYS,BMU
129158,China Vanadium Titano-Magnetite Mining Co Ltd,China Vanadium Titano-Magnet,Active,CYM,Latin America,,8.2.4,0893,HSE,HKG
129164,Eneos Holdings Inc,Eneos Holdings Inc,Active,JPN,Asia Pacific,1487533.0,9.1.2,JXHL Y,NBB,JPN
129165,"TOMONY Holdings, Inc.","TOMONY Holdings, Inc.",Active,JPN,Asia Pacific,,5.5.1,8600,TOK,JPN
125566,Corporate Resource Services Inc,Corporate Resource Services,Active,USA,North America,943110.0,7.5.2,CRRS Q,NBB,USA
134069,"Renewable Energy Group, Inc.","Renewable Energy Group, Inc.",Active,USA,North America,1463258.0,8.3.2,REGI,NMS,USA
102329,Charter Hall Retail REIT,Charter Hall Retail REIT,Active,AUS,Asia Pacific,,5.3.2,CQR,AUS,AUS
90781,Pernix Therapeutics Holdings Inc,Pernix Therapeutics Holdings,Active,USA,North America,1024126.0,4.1.1,PTX,NMS,USA
129558,Hypera SA,Hypera SA,Active,BRA,Latin America,,4.1.1,HYPM Y,NBB,BRA
129177,Rio Novo Gold Inc,Rio Novo Gold Inc,Active,CAN,North America,,8.2.1,RN,TSX,CAN
129190,Peak Sport Products Co Ltd,Peak Sport Products Co Ltd,Active,CYM,Latin America,,1.4.2,PSPR F,NBB,CHN
124817,MS&AD Insurance Group Holdings,MS&AD Insurance Group Holdin,Active,JPN,Asia Pacific,1431048.0,5.2.1,MSAD Y,NBB,JPN
131857,Compagnie Francaise De L Afrique Occidentale CFAO,Compagnie Francaise De L Afr,Active,FRA,Europe,,2.1.1,CPGX F,NBB,FRA
129258,SECURE Energy Services Inc,SECURE Energy Services Inc,Active,CAN,North America,,9.1.3,SES,TSX,CAN
129198,Sensata Technologies Holding PLC,Sensata Technologies Holding,Active,NLD,Europe,1477294.0,7.3.1,ST,NYS,USA
7866,Stanley Black & Decker Inc,Stanley Black & Decker Inc,Active,USA,North America,93556.0,7.2.1,SWK,NYS,USA
92069,"OSI Systems, Inc. (DE)","OSI Systems, Inc. (DE)",Active,USA,North America,1039065.0,6.2.3,OSIS,NMS,USA
872,Earthstone Energy Inc,Earthstone Energy Inc,Active,USA,North America,10254.0,9.1.1,ESTE,NYS,USA
129243,NorthWest Healthcare Properties Real Estate Investment Trust,NorthWest Healthcare Propert,Active,CAN,North America,,5.3.1,NWH UN,TSX,CAN
129270,Primerica Inc,Primerica Inc,Active,USA,North America,1475922.0,5.2.2,PRI,NYS,USA
122334,Southern Cross Media Group Ltd.,Southern Cross Media Group L,Active,AUS,Asia Pacific,,2.3.1,SXL,AUS,AUS
129247,CorMedix Inc,CorMedix Inc,Active,USA,North America,1410098.0,4.1.1,CRMD,ASE,USA
57556,Nisshinbo Holdings Inc,Nisshinbo Holdings Inc,Active,JPN,Asia Pacific,,1.4.1,3105,TOK,JPN
53780,PulteGroup Inc,PulteGroup Inc,Active,USA,North America,822416.0,2.2.5,PHM,NYS,USA
131636,PT Bank Tabungan Pensiunan Nasional,PT Bank Tabungan Pensiunan N,Active,IDN,Asia Pacific,,5.1.1,,NL,IDN
100814,Redefine Properties Ltd,Redefine Properties Ltd,Active,ZAF,Africa,1583184.0,5.3.1,RDPE F,NBB,ZAF
129252,Huazhu Group Ltd,Huazhu Group Ltd,Active,CYM,Latin America,1483994.0,2.2.1,HTHT,NMS,CHN
8249,Six Flags Entertainment Corp,Six Flags Entertainment Corp,Active,USA,North America,701374.0,2.2.4,SIX,NYS,USA
122211,B Communications Ltd.,B Communications Ltd.,Active,ISR,Middle East,1402606.0,6.1.2,BCOM,NMS,ISR
122683,Duratex SA,Duratex SA,Active,BRA,Latin America,,8.1.2,,NL,BRA
76799,Mediq N.V.,Mediq N.V.,Active,NLD,Europe,,4.1.1,,NL,NLD
129384,"Douglas Dynamics, Inc.","Douglas Dynamics, Inc.",Active,USA,North America,1287213.0,7.2.1,PLOW,NYS,USA
129782,361 Degrees International Ltd,361 Degrees International Lt,Active,CYM,Latin America,1559116.0,1.6.1,TSIO F,NBB,CHN
120836,SKY Perfect JSAT Holdings Inc,SKY Perfect JSAT Holdings In,Active,JPN,Asia Pacific,,2.3.1,9412,TOK,JPN
113689,Castle Brands Inc.,Castle Brands Inc.,Active,USA,North America,1311538.0,1.2.2,ROX,ASE,USA
130888,Esso Thailand Public Co Ltd,Esso Thailand Public Co Ltd,Active,THA,Asia Pacific,1552107.0,9.1.2,,NL,THA
92353,Pembina Pipeline Corp,Pembina Pipeline Corp,Active,CAN,North America,1546066.0,9.1.3,PBA,NYS,CAN
114260,NEC Capital Solutions Ltd,NEC Capital Solutions Ltd,Active,JPN,Asia Pacific,,5.5.1,8793,TOK,JPN
11650,Valaris plc,Valaris plc,Active,GBR,Europe,314808.0,9.1.1,VALP Q,NBB,GBR
129490,"GenMark Diagnostics, Inc.","GenMark Diagnostics, Inc.",Active,USA,North America,1487371.0,4.3.1,GNMK,NMS,USA
129266,SS&C Technologies Holdings Inc,SS&C Technologies Holdings I,Active,USA,North America,1402436.0,6.3.2,SSNC,NMS,USA
117612,Sound Global Ltd.,Sound Global Ltd.,Active,SGP,Asia Pacific,1518363.0,3.2.1,SGXX F,NBB,CHN
129615,"Fox Chase Bancorp, Inc.","Fox Chase Bancorp, Inc.",Active,USA,North America,1485176.0,5.1.1,FXCB,NMS,USA
109406,Renesas Electronics Corp,Renesas Electronics Corp,Active,JPN,Asia Pacific,1246135.0,6.2.4,RNEC Y,NBB,JPN
129259,Scorpio Tankers Inc,Scorpio Tankers Inc,Active,MHL,Asia Pacific,1483934.0,7.4.5,STNG,NYS,MCO
80924,"Kunlun Energy Co., Ltd.","Kunlun Energy Co., Ltd.",Active,BMU,Latin America,1449614.0,3.3.1,KUNU F,NBB,HKG
130845,"Joyou AG, Hamburg","Joyou AG, Hamburg",Active,DEU,Europe,,1.7.1,,,DEU
7895,Biglari Holdings Inc (New),Biglari Holdings Inc (New),Active,USA,North America,1726173.0,2.2.1,BH,NYS,USA
31525,Generali Deutschland Holding AG,Generali Deutschland Holding,Active,DEU,Europe,,5.2.2,,NL,DEU
117490,"Golden Meditech Holdings, Ltd.","Golden Meditech Holdings, Lt",Active,CYM,Latin America,,4.2.2,GMDT Y,NBB,CHN
130133,Phoenix Group Holdings PLC,Phoenix Group Holdings PLC,Active,CYM,Latin America,1518524.0,5.2.2,PNXG F,NBB,GBR
129704,Ameresco Inc,Ameresco Inc,Active,USA,North America,1488139.0,7.5.4,AMRC,NYS,USA
129325,Chatham Lodging Trust,Chatham Lodging Trust,Active,USA,North America,1476045.0,5.3.1,CLDT,NYS,USA
74858,SM Energy Co.,SM Energy Co.,Active,USA,North America,893538.0,9.1.1,SM,NYS,USA
129576,Cboe Global Markets Inc,Cboe Global Markets Inc,Active,USA,North America,1374310.0,5.5.1,CBOE,BZX,USA
132387,Hawaiian Telcom Holdco Inc,Hawaiian Telcom Holdco Inc,Active,USA,North America,1487986.0,6.1.2,HCOM,NMS,USA
129354,"DynaVox, Inc.","Dynavox, Inc.",Active,USA,North America,1479426.0,6.3.2,DVOX Q,NBB,USA
129357,"THL Credit, Inc.","THL Credit, Inc.",Active,USA,North America,1464963.0,5.6.3,TCRD,NMS,USA
85756,Vilmorin Et Cie,Vilmorin & Cie SA,Active,FRA,Europe,1657013.0,1.1.1,VLMR Y,NBB,FRA
129396,MIE Holdings Corp,MIE Holdings Corp,Active,CYM,Latin America,1489271.0,9.1.1,MIEX F,NBB,HKG
134242,Petro Matad Ltd,Petro Matad Ltd,Active,GBR,Europe,,9.1.1,PRTD F,NBB,GBR
129461,Tricon Residential Inc,Tricon Residential Inc,Active,CAN,North America,,5.3.2,TCN,TSX,CAN
129580,Oasis Petroleum Inc.,Oasis Petroleum Inc.,Active,USA,North America,1486159.0,9.1.1,OAS,NMS,USA
131821,Exor SpA,Exor SpA,Active,ITA,Europe,,5.5.3,EXOS F,NBB,ITA
115423,"China Gold International Resources Corp, Ltd.",China Gold International Res,Active,CAN,North America,1348656.0,8.2.1,CGG,TSX,CAN
132491,Tangoe Inc,Tangoe Inc,Active,USA,North America,1182325.0,6.3.2,TNGO,NBB,USA
131358,Grieg Seafood ASA,Grieg Seafood ASA,Active,NOR,Europe,,1.1.3,GRGS F,NBB,NOR
134975,KHD Humboldt Wedag International AG,KHD Humboldt Wedag Internati,Active,DEU,Europe,,7.2.1,KHDH F,NBB,DEU
113422,CIMC Enric Holdings Ltd,CIMC Enric Holdings Ltd,Active,CYM,Latin America,,7.2.1,CIME F,NBB,CHN
129579,Higher One Holdings Inc.,Higher One Holdings Inc.,Active,USA,North America,1486800.0,7.5.2,ONE,NYS,USA
98018,AltaGas Ltd,AltaGas Ltd,Active,CAN,North America,,3.3.1,ALA,TSX,CAN
87645,Labrador Iron Ore Royalty Corp,Labrador Iron Ore Royalty Co,Active,CAN,North America,,8.2.2,LIF,TSX,CAN
123138,Quest Rare Minerals Ltd,Quest Rare Minerals Ltd,Active,CAN,North America,1514341.0,8.2.4,QRML F,NBB,CAN
129694,Qlik Technologies Inc,Qlik Technologies Inc,Active,USA,North America,1305294.0,6.3.2,QLIK,NMS,USA
130780,FleetCor Technologies Inc,FleetCor Technologies Inc,Active,USA,North America,1175454.0,7.5.2,FLT,NYS,USA
130158,LyondellBasell Industries NV,LyondellBasell Industries NV,Active,NLD,Europe,1489393.0,8.3.1,LYB,NYS,GBR
129614,Tesla Inc,Tesla Inc,Active,USA,North America,1318605.0,1.8.1,TSLA,NMS,USA
68334,Torex Gold Resources Inc,Torex Gold Resources Inc,Active,CAN,North America,,8.2.1,TXG,TSX,CAN
129378,Alpha & Omega Semiconductor Ltd.,Alpha & Omega Semiconductor Ltd.,Active,BMU,Latin America,1387467.0,6.2.4,AOSL,NMS,BMU
131349,Aker Biomarine ASA,Aker Biomarine ASA,Active,NOR,Europe,,4.1.2,AKKK F,NBB,NOR
131848,Ponsse OYJ Vieremae,Ponsse OYJ Vieremae,Active,FIN,Europe,,7.2.1,,NL,FIN
93639,Spectrum Brands Holdings Inc,Spectrum Brands Holdings Inc,Active,USA,North America,1487730.0,1.7.1,SPB,NYS,USA
45065,CNO Financial Group Inc,CNO Financial Group Inc,Active,USA,North America,1224608.0,5.2.2,CNO,NYS,USA
132405,Biotie Therapies Corp,Biotie Therapies Oyj,Active,FIN,Europe,1579695.0,4.1.2,BITI,NMS,FIN
129764,Fantasia Holdings Group Co Ltd,Fantasia Holdings Group Co L,Active,CYM,Latin America,,5.3.2,1777,HSE,HKG
105230,Unit 4 NV,Unit 4 NV,Active,NLD,Europe,,6.3.1,,NL,NLD
130707,Chroma ATE Inc,Chroma ATE Inc,Active,TWN,Asia Pacific,,6.2.3,2360,TAI,TWN
106381,Perpetual Energy Inc,Perpetual Energy Inc,Active,CAN,North America,1177293.0,9.1.1,PMT,TSX,CAN
129527,Tahoe Resources Inc.,Tahoe Resources Inc.,Active,CAN,North America,1510400.0,8.2.1,TAHO,NYS,USA
129454,Clicks Group Ltd,Clicks Group Ltd,Active,ZAF,Africa,,2.1.2,CLCG Y,NBB,ZAF
130174,Tower International Inc,Tower International Inc,Active,USA,North America,1485469.0,1.8.2,TOWR,NYS,USA
127913,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,Active,SWE,Europe,,4.1.2,BIOV F,NBB,SWE
102856,North Asia Resources Holdings Ltd,North Asia Resources Holding,Active,BMU,Latin America,,6.3.1,,NL,HKG
129722,Envestnet Inc,Envestnet Inc,Active,USA,North America,1337619.0,6.3.2,ENV,NYS,USA
129768,RealPage Inc,RealPage Inc,Active,USA,North America,1286225.0,6.3.2,RP,NMS,USA
3075,CoreLogic Inc.,CoreLogic Inc.,Active,USA,North America,36047.0,6.3.1,CLGX,NYS,USA
131866,"Brenntag AG, Muehleim/Ruhr","Brenntag AG, Muehleim/Ruhr",Active,DEU,Europe,1533945.0,8.3.2,BNTG Y,NBB,DEU
131907,Air Lease Corp,Air Lease Corp,Active,USA,North America,1487712.0,7.4.5,AL,NYS,USA
130261,Fresh Market Inc (The),Fresh Market Inc (The),Active,USA,North America,1489979.0,2.1.2,TFM,NMS,USA
129429,Express Inc,Express Inc,Active,USA,North America,1483510.0,2.1.5,EXPR,NYS,USA
32507,Ageas NV,Ageas NV,Active,BEL,Europe,,5.2.1,AGES Y,NBB,BEL
130225,Sands China Ltd.,Sands China Ltd.,Active,CYM,Latin America,,2.2.1,SCHY Y,NBB,MAC
129495,Cooper-Standard Holdings Inc,Cooper-Standard Holdings Inc,Active,USA,North America,1320461.0,1.8.2,CPS,NYS,USA
129601,Hudson Pacific Properties Inc,Hudson Pacific Properties In,Active,USA,North America,1482512.0,5.3.1,HPP,NYS,USA
129617,QEP Resources Inc,QEP Resources Inc,Active,USA,North America,1108827.0,9.1.1,QEP,NYS,USA
108651,SouthGobi Resources Ltd,SouthGobi Resources Ltd,Active,CAN,North America,,8.2.4,SGQ,TSX,CAN
111840,VeriFone Systems Inc,VeriFone Systems Inc,Active,USA,North America,1312073.0,6.2.3,PAY,NYS,USA
67952,Inovio Pharmaceuticals Inc.,Inovio Pharmaceuticals Inc.,Active,USA,North America,1055726.0,4.3.1,INO,NMS,USA
129553,Abcam PLC,Abcam PLC,Active,GBR,Europe,,4.1.2,ABCZ Y,NBB,GBR
129464,ReachLocal Inc.,ReachLocal Inc.,Active,USA,North America,1297336.0,2.3.4,RLOC,NMS,USA
90577,Inventure Foods Inc.,Inventure Foods Inc.,Active,USA,North America,944508.0,1.2.1,SNAK,NMS,USA
129679,RealD Inc.,RealD Inc.,Active,USA,North America,1327471.0,6.2.3,RLD,NYS,USA
41481,NextEra Energy Inc,NextEra Energy Inc,Active,USA,North America,753308.0,3.1.1,NEE,NYS,USA
129486,Seven Group Holdings Ltd,Seven Group Holdings Ltd,Active,AUS,Asia Pacific,,7.5.2,SVNW F,NBB,AUS
83706,Kolon Corp,Kolon Corp,Active,KOR,Asia Pacific,,1.4.1,002020,KOR,KOR
130926,Capitol Federal Financial Inc,Capitol Federal Financial Inc,Active,USA,North America,1490906.0,5.1.1,CFFN,NMS,USA
112413,Precision Drilling Corp.,Precision Drilling Corp.,Active,CAN,North America,1013605.0,9.1.1,PDS,NYS,CAN
15795,SSAB AB,SSAB Corp,Active,SWE,Europe,,8.2.3,SSAA F,NBB,SWE
39321,REX American Resources Corp,REX American Resources Corp,Active,USA,North America,744187.0,9.1.2,REX,NYS,USA
137933,Entertainment One Ltd,Entertainment One Ltd,Active,CAN,North America,,2.3.2,ENTM F,NBB,CAN
129707,Green Dot Corp,Green Dot Corp,Active,USA,North America,1386278.0,5.4.1,GDOT,NYS,USA
1578,Lumen Technologies Inc,Lumen Technologies Inc,Active,USA,North America,18926.0,6.1.2,LUMN,NYS,USA
122697,G8 Education Ltd.,G8 Education Ltd.,Active,AUS,Asia Pacific,,2.2.2,GEM,AUS,AUS
129635,Chinook Energy Inc (New),Chinook Energy Inc (New),Active,CAN,North America,,9.1.1,CKE,TSX,CAN
129597,Vishay Precision Group Inc.,Vishay Precision Group Inc.,Active,USA,North America,1487952.0,6.2.3,VPG,NYS,USA
110078,Shanghai Pharmaceuticals Holding Co Ltd,Shanghai Pharmaceuticals Hol,Active,CHN,Asia Pacific,1570300.0,4.1.1,2607,HSE,CHN
40705,Verbund AG,Verbund AG,Active,AUT,Europe,,3.1.1,OEZV F,NBB,AUT
112181,Whitecap Resources Inc,Whitecap Resources Inc,Active,CAN,North America,1387893.0,9.1.1,WCP,TSX,CAN
129677,SMART Technologies Inc,SMART Technologies Inc,Active,CAN,North America,1489147.0,7.5.1,SMT,NAS,CAN
71743,King Stone Energy Group Ltd.,King Stone Energy Group Ltd.,Active,HKG,Asia Pacific,,4.3.1,YNSK F,NBB,HKG
106922,Tamarack Valley Energy Ltd,Tamarack Valley Energy Ltd,Active,CAN,North America,,9.1.1,TVE,TSX,CAN
67781,Northland Resources SA,Northland Resources SA,Active,LUX,Europe,,8.2.2,NRSR F,NBB,LUX
120728,Fly Leasing Ltd,Fly Leasing Ltd,Active,BMU,Latin America,1407298.0,7.4.4,FLY,NYS,IRL
126287,Primero Mining Corp,Primero Mining Corp,Active,CAN,North America,1455886.0,8.2.1,P,TSX,CAN
130029,SciQuest Inc,SciQuest Inc,Active,USA,North America,1082526.0,6.3.2,SQI,NMS,USA
60887,MGM Resorts International,MGM Resorts International,Active,USA,North America,789570.0,2.2.1,MGM,NYS,USA
125636,Mood Media Corp,Mood Media Corp,Active,CAN,North America,,2.3.2,MM,TSX,CAN
129716,MEG Energy Corp,MEG Energy Corp,Active,CAN,North America,1254045.0,9.1.1,MEG,TSX,CAN
129706,Oritani Financial Corp (DE),Oritani Financial Corp (DE),Active,USA,North America,1483195.0,5.1.1,ORIT,NMS,USA
129599,Fabrinet,Fabrinet,Active,CYM,Latin America,1408710.0,6.1.1,FN,NYS,CYM
129618,MagnaChip Semiconductor Corp,MagnaChip Semiconductor Corp,Active,USA,North America,1325702.0,6.2.4,MX,NYS,LUX
111922,Surge Energy Inc,Surge Energy Inc,Active,CAN,North America,,9.1.1,SGY,TSX,CAN
67042,XL Group Ltd,XL Group Ltd,Active,IRL,Europe,875159.0,5.2.1,XL,NYS,BMU
102886,Garmin Ltd,Garmin Ltd,Active,CHE,Europe,1121788.0,1.5.1,GRMN,NMS,CHE
134989,Sawada Holdings Co Ltd,Sawada Holdings Co Ltd,Active,JPN,Asia Pacific,,5.5.1,8699,JAS,JPN
98568,NTT DoCoMo Inc,NTT DoCoMo Inc,Active,JPN,Asia Pacific,1166141.0,6.1.2,DCMY Y,NBB,JPN
129629,"Quad/Graphics, Inc.","Quad/Graphics, Inc.",Active,USA,North America,1481792.0,7.5.5,QUAD,NYS,USA
107269,Vocus Group Ltd,Vocus Group Ltd,Active,AUS,Asia Pacific,,6.1.2,VOC,AUS,AUS
12057,Novanta Inc,Novanta Inc,Active,CAN,North America,1076930.0,6.2.3,NOVT,NMS,USA
106259,Seagate Technology Plc,Seagate Technology Plc,Active,IRL,Europe,1137789.0,6.2.2,STX,NMS,IRL
107869,Global Indemnity Ltd,Global Indemnity Ltd,Active,CYM,Latin America,1494904.0,5.2.1,GBLI,NMS,CYM
130102,Pegatron Corp,Pegatron Corp,Active,TWN,Asia Pacific,,6.2.3,PGTR F,NBB,TWN
129652,Zhongsheng Group Holdings Ltd.,Zhongsheng Group Holdings Lt,Active,CYM,Latin America,,2.1.4,ZSHG Y,NBB,CHN
132546,InvenSense Inc,InvenSense Inc,Active,USA,North America,1294924.0,6.2.4,INVN,NYS,USA
130156,L'Occitane International S A,L Occitane International S A,Active,LUX,Europe,1495798.0,1.7.1,LCCT F,NBB,LUX
131615,State Bank Financial Corp,State Bank Financial Corp,Active,USA,North America,1497275.0,5.1.1,STBZ,NAS,USA
133794,Bonanza Creek Energy Inc,Bonanza Creek Energy Inc,Active,USA,North America,1509589.0,9.1.1,BCEI,NYS,USA
129727,Molycorp Inc. (DE),Molycorp Inc. (DE),Active,USA,North America,1489137.0,8.2.4,MCPI Q,NBB,USA
129665,DuluxGroup Ltd.,DuluxGroup Ltd.,Active,AUS,Asia Pacific,,2.1.8,DULU F,NBB,AUS
129749,IntraLinks Holdings Inc,IntraLinks Holdings Inc,Active,USA,North America,1488075.0,6.3.1,IL,NYS,USA
105178,Alere Inc,Alere Inc,Active,USA,North America,1145460.0,4.3.1,ALR,NYS,USA
130260,Primo Water Corp,Primo Water Corp,Active,USA,North America,1365101.0,2.1.2,PRMW,NMS,USA
130100,KEYW Holding Corp,KEYW Holding Corp,Active,USA,North America,1487101.0,6.3.2,KEYW,NMS,USA
101164,Powerchip Technology Corp,Powerchip Technology Corp,Active,TWN,Asia Pacific,,6.2.4,PWSC F,NBB,TWN
66058,International Tower Hill Mines Ltd,International Tower Hill Min,Active,CAN,North America,1134115.0,8.2.4,THM,ASE,CAN
111525,Sino Prosper State Gold Resources Holdings Ltd,Sino Prosper State Gold Resources Holdings Ltd,Active,CYM,Latin America,,8.2.1,,NL,HKG
48206,Wilh. Wilhelmsen Holding ASA,Wilh Wilhelmsen Holding ASA,Active,NOR,Europe,1602848.0,7.4.2,WLHS F,NBB,NOR
81257,Tata Consumer Products Ltd,Tata Consumer Products Ltd,Active,IND,Asia Pacific,,1.2.1,TTAZ F,NBB,IND
12358,Evraz Highveld Steel & Vanadium Ltd,Evraz Highveld Steel & Vanad,Active,ZAF,Africa,,8.2.2,,NL,ZAF
122646,Brookfield Incorporacoes SA,Brookfield Incorporacoes SA,Active,BRA,Latin America,1504374.0,2.2.5,,NL,BRA
128012,Avala Resources Ltd,Avala Resources Ltd,Active,CAN,North America,,8.2.1,AVZ,TVX,CAN
96392,Hybrid Kinetic Group Ltd,Hybrid Kinetic Group Ltd,Active,BMU,Latin America,,1.8.1,FEST F,NBB,HKG
69665,Hokuetsu Corp,Hokuetsu Corp,Active,JPN,Asia Pacific,,8.1.2,3865,TOK,JPN
80294,Bio Pappel SAB de CV,Bio Pappel SAB de CV,Active,MEX,North America,,8.1.3,CADG F,NBB,MEX
131472,Ally Financial Inc,Ally Financial Inc,Active,USA,North America,40729.0,5.4.1,ALLY,NYS,USA
70204,Mersen,Mersen,Active,FRA,Europe,,7.3.1,CBLN Y,NBB,FRA
130163,China Lilang Ltd,China Lilang Ltd,Active,CYM,Latin America,1552394.0,2.1.5,1234,HSE,CHN
80500,CST Group Ltd,CST Group Ltd,Active,CYM,Latin America,,8.2.2,CSTM F,NBB,HKG
129751,NXP Semiconductors NV,NXP Semiconductors NV,Active,NLD,Europe,1413447.0,6.2.4,NXPI,NMS,NLD
129866,Storm Resources Ltd,Storm Resources Ltd,Active,CAN,North America,,9.1.1,SRX,TSX,CAN
130875,Tiger Airways Holdings Ltd,Tiger Airways Holdings Ltd,Active,SGP,Asia Pacific,,7.4.4,TAIR F,NBB,SGP
130028,CoreSite Realty Corp,CoreSite Realty Corp,Active,USA,North America,1490892.0,5.3.1,COR,NYS,USA
108548,Vermilion Energy Inc,Vermilion Energy Inc,Active,CAN,North America,1293135.0,9.1.1,VET,NYS,CAN
130014,Amadeus IT Group SA,Amadeus IT Group SA,Active,ESP,Europe,,6.3.2,AMAD Y,NBB,ESP
129767,MakeMyTrip Ltd.,MakeMyTrip Ltd.,Active,MUS,Africa,1495153.0,2.2.1,MMYT,NMS,IND
128610,E Ink Holdings Inc,E Ink Holdings Inc,Active,JPN,Asia Pacific,,6.2.4,PVWI F,NBB,TWN
98860,China Ocean Industry Group Ltd,China Ocean Industry Group L,Active,BMU,Latin America,,7.5.4,651,HSE,HKG
129852,Etalon Group Plc,Etalon Group Plc,Active,GBR,Europe,,5.3.2,,,CYP
129842,Superdry Plc,Superdry Plc,Active,GBR,Europe,,2.1.5,SDRY,LON,GBR
131146,Gevo Inc,Gevo Inc,Active,USA,North America,1392380.0,9.1.2,GEVO,NAS,USA
129786,Avanti Communications Group PLC,Avanti Communications Group,Active,GBR,Europe,,6.1.2,AVNL F,NBB,GBR
129787,Booker Group PLC,Booker Group PLC,Active,GBR,Europe,1562049.0,2.1.2,BOKG Y,NBB,GBR
129790,Capital & Counties Properties PLC,Capital & Counties Propertie,Active,GBR,Europe,1577504.0,5.3.2,CCPP F,NBB,GBR
129793,CPP Group Plc,CPP Group Plc,Active,GBR,Europe,,5.2.1,CPP,LON,GBR
96540,Equatorial Resources Ltd.,Equatorial Resources Ltd.,Active,AUS,Asia Pacific,,8.2.4,EQX,AUS,AUS
131119,Endocyte Inc,Endocyte Inc,Active,USA,North America,1235007.0,4.1.2,ECYT,NMS,USA
129796,Dunelm Group PLC,Dunelm Group PLC,Active,GBR,Europe,1601573.0,2.1.6,DNLM Y,NBB,GBR
129799,Emis Group PLC,Emis Group PLC,Active,GBR,Europe,,6.3.2,,,GBR
129800,Enquest PLC,Enquest PLC,Active,GBR,Europe,1558064.0,9.1.1,ENQU F,NBB,GBR
129804,Hargreaves Services PLC,Hargreaves Services PLC,Active,GBR,Europe,,6.1.2,HGRV F,NBB,GBR
130212,Pacific Biosciences of California Inc,Pacific Biosciences of Calif,Active,USA,North America,1299130.0,4.3.1,PACB,NMS,USA
129811,"Hargreaves Lansdown Plc, Bristol","Hargreaves Lansdown Plc, Bri",Active,GBR,Europe,1528651.0,5.5.1,HRGL Y,NBB,GBR
129812,Hilton Food Group PLC,Hilton Food Group PLC,Active,GBR,Europe,,1.2.1,HFG,LON,GBR
129817,LSL Property Services PLC,LSL Property Services PLC,Active,GBR,Europe,,5.3.2,LSLP F,NBB,GBR
129818,Max Property Group PLC,Max Property Group PLC,Active,GBR,Europe,,5.3.1,,,GBR
129822,Metric Property Investments PLC,Metric Property Investments,Active,GBR,Europe,,5.3.1,,,GBR
129823,Moneysupermarket.com Group PLC,Moneysupermarket.com Group P,Active,GBR,Europe,1584297.0,6.3.1,MYSR F,NBB,GBR
129824,Omega Insurance Holdings Ltd,Omega Insurance Holdings Ltd,Active,BMU,Latin America,,5.2.3,OIH,LON,GBR
129825,OPG Power Ventures PLC,OPG Power Ventures PLC,Active,GBR,Europe,,3.1.1,,,GBR
129827,Phoenix IT Group PLC,Phoenix IT Group PLC,Active,GBR,Europe,,6.3.1,PNX,LON,GBR
129830,Consolidated Growth Holdings Ltd,Consolidated Growth Holdings,Active,VGB,Latin America,,8.2.2,SBGG F,NBB,VGB
98003,"Allscripts Healthcare Solutions, Inc.",Allscripts Healthcare Soluti,Active,USA,North America,1124804.0,6.3.1,MDRX,NMS,USA
35709,Ascena Retail Group Inc,Ascena Retail Group Inc,Active,USA,North America,1498301.0,2.1.5,ASNA Q,NBB,USA
129841,Stobart Group Ltd,Stobart Group Ltd,Active,GGY,,,7.5.2,STOB,LON,GBR
15315,Nissin Food Holdings Co Ltd,Nissin Food Holdings Co Ltd,Active,JPN,Asia Pacific,,1.2.1,2897,TOK,JPN
108253,M1 Ltd.,M1 Ltd.,Active,SGP,Asia Pacific,1448819.0,6.1.2,MBOF F,NBB,SGP
94704,JD Sports Fashion PLC,JD Sports Fashion PLC,Active,GBR,Europe,1669301.0,2.1.3,JDSP Y,NBB,GBR
92818,UK Mail Group PLC,UK Mail Group PLC,Active,GBR,Europe,,7.4.4,,LON,GBR
74878,UTV Media PLC,UTV Media PLC,Active,IRL,Europe,,2.3.1,UTV,LON,GBR
129849,Bellzone Mining PLC,Bellzone Mining PLC,Active,GBR,Europe,,8.2.2,BZLN F,NBB,GBR
129851,Hansteen Holdings PLC,Hansteen Holdings PLC,Active,GBR,Europe,,5.3.1,HSTN,LON,GBR
87344,Valener Inc,Valener Inc,Active,CAN,North America,,3.3.1,VNR,TSX,CAN
130056,"Country Style Cooking Restaurant Chain Co., Ltd.",Country Style Cooking Restau,Active,CYM,Latin America,1499934.0,2.2.1,CCSC,NYS,CHN
130074,Campus Crest Communities Inc,Campus Crest Communities Inc,Active,USA,North America,1490983.0,5.3.1,CCG,NYS,USA
